ccc,posel,miejsce,k1952_tranzycja,k1957_tranzycja,k1961_tranzycja,k1965_tranzycja,k1969_tranzycja,k1972_tranzycja,k1976_tranzycja,k1980_tranzycja,k1985_tranzycja,k1989_tranzycja,k1991_tranzycja,k1993_tranzycja,k1997_tranzycja,k2001_tranzycja,k2005_tranzycja,k2007_tranzycja,k2011_tranzycja,k2015_tranzycja,k2019_tranzycja,last_column
2019,Anna Pieczarka,"15-02-1977, Tuchów","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Prawo i Sprawiedliwość""",AAAA
2019,Anna Schmidt,"11-11-1978, Jarosław","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Prawo i Sprawiedliwość""",AAAA
2019,Anna Wojciechowska,"29-02-1960, Suwałki","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Koalicja Obywatelska - Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Zieloni""",AAAA
2019,Arkadiusz Iwaniak,"29-01-1974, Płock","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Koalicyjny Klub Parlamentarny Lewicy (Nowa Lewica, PPS, Razem)""",AAAA
2019,Artur Dziambor,"27-01-1982, Gdynia","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Poseł niezrzeszony""",AAAA
2019,Artur Łącki,"05-12-1961, Trzebiatów","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Koalicja Obywatelska - Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Zieloni""",AAAA
2019,Barbara Nowacka,"10-05-1975, Warszawa","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Koalicja Obywatelska - Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Zieloni""",AAAA
2019,Bartłomiej Sienkiewicz,"29-07-1961, Kielce","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Koalicja Obywatelska - Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Zieloni""",AAAA
2019,Beata Maciejewska,"13-08-1968, Gdańsk","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Posłanka niezrzeszona""",AAAA
2019,Beata Strzałka,"14-06-1971, Biłgoraj","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Prawo i Sprawiedliwość""",AAAA
2019,Bożena Żelazowska,"23-08-1970, Chełm","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Koalicja Polska - PSL, UED, Konserwatyści""",AAAA
2019,Danuta Nowicka,"20-07-1951, Niegowonice","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Prawo i Sprawiedliwość""",AAAA
2019,Daria Gosek-Popiołek,"16-04-1985, Sosnowiec","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Koalicyjny Klub Parlamentarny Lewicy (Nowa Lewica, PPS, Razem)""",AAAA
2019,Dariusz Klimczak,"17-06-1980, Rawa Mazowiecka","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Koalicja Polska - PSL, UED, Konserwatyści""",AAAA
2019,Dariusz Kurzawa,"26-06-1976, Strzelno","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Koalicja Polska - PSL, UED, Konserwatyści""",AAAA
2019,Dariusz Stefaniuk,"10-05-1981, Biała Podlaska","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Prawo i Sprawiedliwość""",AAAA
2019,Dariusz Wieczorek,"23-05-1965, Szczecin","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Koalicyjny Klub Parlamentarny Lewicy (Nowa Lewica, PPS, Razem)""",AAAA
2019,Dobromir Sośnierz,"18-10-1976, Katowice","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Koło Poselskie Konfederacja""",AAAA
2019,Dominika Chorosińska,"29-12-1978, Elbląg","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Prawo i Sprawiedliwość""",AAAA
2019,Elżbieta Płonka,"05-11-1951, Bogatynia","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Prawo i Sprawiedliwość""",AAAA
2019,Ewa Leniart,"27-08-1976, Dylągówka","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Prawo i Sprawiedliwość""",AAAA
2019,Franciszek Sterczewski,"17-03-1988, Poznań","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Koalicja Obywatelska - Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Zieloni""",AAAA
2019,Fryderyk Kapinos,"31-12-1961, Mielec","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Prawo i Sprawiedliwość""",AAAA
2019,Grzegorz Braun,"11-03-1967, Toruń","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Koło Poselskie Konfederacja""",AAAA
2019,Grzegorz Gaża,"23-03-1972, Pszczyna","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Prawo i Sprawiedliwość""",AAAA
2019,Grzegorz Rusiecki,"28-02-1983, Leszno","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Koalicja Obywatelska - Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Zieloni""",AAAA
2019,Hanna Gill-Piątek,"13-04-1974, Łódź","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Koalicja Obywatelska - Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Zieloni""",AAAA
2019,Iwona Hartwich,"06-09-1970, Rypin","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Koalicja Obywatelska - Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Zieloni""",AAAA
2019,Iwona Kurowska,"20-10-1970, Garwolin","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Prawo i Sprawiedliwość""",AAAA
2019,Iwona Maria Kozłowska,"11-08-1963, Więcbork","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Koalicja Obywatelska - Platforma Obywatelska, Nowoczesna, Inicjatywa Polska, Zieloni""",AAAA
2019,Jacek Ozdoba,"22-09-1991, Warszawa","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Prawo i Sprawiedliwość""",AAAA
2019,Jadwiga Emilewicz,"27-08-1974, Kraków","""1947_OUT"", ""1952_OUT""","""1952_OUT"", ""1957_OUT""","""1957_OUT"", ""1961_OUT""","""1961_OUT"", ""1965_OUT""","""1965_OUT"", ""1969_OUT""","""1969_OUT"", ""1972_OUT""","""1972_OUT"", ""1976_OUT""","""1976_OUT"", ""1980_OUT""","""1980_OUT"", ""1985_OUT""","""1985_OUT"", ""1989_OUT""","""1989_OUT"", ""1991_OUT""","""1991_OUT"", ""1993_OUT""","""1993_OUT"", ""1997_OUT""","""1997_OUT"", ""2001_OUT""","""2001_OUT"", ""2005_OUT""","""2005_OUT"", ""2007_OUT""","""2007_OUT"", ""2011_OUT""","""2011_OUT"", ""2015_OUT""","""2015_OUT"", ""2019_Klub Parlamentarny Prawo i Sprawiedliwość""",AAAA
